,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
21,Senior Full Stack Python & Vue.js Developer,"https://www.pracuj.pl/praca/senior-full-stack-python-vue-js-developer-krakow,oferta,1002981614",,,,"Poszukujemy Senior Full Stack Python & Vue.js Developera, który dołączy do naszego zespołu pracującego nad platformą SaaS CRM/ERP dla sektora entertainment na rynek USA.",,"['Vue.js', 'JavaScript', 'Python', 'Django', 'AWS', 'Heroku', 'PostgreSQL', 'GitHub', 'Jira', 'Confluence']",python,2023-12-02
22,Senior Frontend JS & Vue.js Developer,"https://www.pracuj.pl/praca/senior-frontend-js-vue-js-developer-krakow,oferta,1002981613",,,,"Poszukujemy Senior Frontend JS & Vue.js Developera, który dołączy do naszego zespołu, pracującego nad platformą SaaS CRM/ERP dla sektora entertainment na rynek USA.",,"['JavaScript', 'Vue.js', 'Git']",python,2023-12-02
23,Senior FullStack PHP & JS & Vue Developer,"https://www.pracuj.pl/praca/senior-fullstack-php-js-vue-developer-krakow,oferta,1002981603",,,,"Poszukujemy Senior FullStack PHP & JS & Vue Developera, który dołączy do naszego zespołu, pracującego nad platformą SaaS CRM/ERP dla sektora entertainment na rynek USA.",,"['PHP', 'JavaScript', 'Phalcon', 'Symfony', 'Twig', 'Cake', 'Vue.js', 'Git', 'SQL', 'Postgres', 'Python', 'Django']",python,2023-12-02
24,VueJS Developer (język niemiecki),"https://www.pracuj.pl/praca/vuejs-developer-jezyk-niemiecki-warszawa-encyklopedyczna-2a,oferta,1003012072",,,15 000–18 400 zł netto (+ VAT) / mies.,"Projekt związany z rozwojem aplikacji opartych o VueJS, React, Java (Spring) dla niemieckiego klienta., , Język komunikacji w projekcie: niemiecki/angielski",,"['Vue.js', 'React.js', 'Java', 'Spring Framework']",python,2023-12-02
25,,,,,,"Our development teams build and develop software based on the maximum and intelligent use of Java technology. We support world leaders in the automotive, manufacturing, commercial, distribution, telecommunications, energy and public sectors., We...",,"['Java', 'Spring Boot', 'AWS', 'Cloud', 'Hibernate', 'SQL', 'Jenkins/Gitlab']",python,2023-12-02
26,,,,,,"Our development teams build and develop software based on the maximum and intelligent use of Java technology. We support world leaders in the automotive, manufacturing, commercial, distribution, telecommunications, energy and public sectors., We...",,"['Java', 'Spring Boot', 'AWS', 'Cloud Hibernate', 'SQL', 'Jenkins/Gitlab']",python,2023-12-02
27,Senior UX Developer,"https://www.pracuj.pl/praca/senior-ux-developer-katowice,oferta,1002997441",,,,,,[],python,2023-12-02
28,PMO Lead (with Dutch),"https://www.pracuj.pl/praca/pmo-lead-with-dutch-gdansk,oferta,1002983410",,,,"The Project Management Officer (PMO) provides a range of support services to the Engagement Managers to govern our engagements, plan and track them, report progress, manage issues and risks, control change, manage deliverables and quality, track...",,"['Java 11+', 'Spring', 'Hibernate', 'Angular / React / Vue', 'Cloud']",python,2023-12-02
29,Senior Full Stack Java Developer,"https://www.pracuj.pl/praca/senior-full-stack-java-developer-gdansk,oferta,1002983408",,,,,,"['Java 11+', 'Spring', 'Hibernate', 'Angular / React / Vue', 'Cloud']",python,2023-12-02
30,Java Developer (with German),"https://www.pracuj.pl/praca/java-developer-with-german-gdansk,oferta,1002983406",,,,,,"['Java 11+', 'Spring Boot', 'Spring', 'Hibernate', 'SQL', 'Cloud (AWS)']",python,2023-12-02
31,Senior Java Developer,"https://www.pracuj.pl/praca/senior-java-developer-gdansk,oferta,1002983100",,,,Capgemini's Digital Customer Experience (DCX) practice helps global brands as well as public organizations to understand and implement the right mix of business-focused digital capabilities and innovations following a “Customer-First” approach....,,"['Java', 'Spring Boot', 'Hibernate', 'SQL', 'AWS']",python,2023-12-02
32,.NET Developer,"https://www.pracuj.pl/praca/net-developer-wroclaw-legnicka-55f,oferta,1002979770",,,,,,"['C#', '.NET', 'JavaScript', 'Vue.js', 'Microsoft SQL Server']",python,2023-12-02
33,,,,,8 400–18 000 zł / mies. (zal. od umowy),"Currently, we're looking for Vue.js Developer. Are you ready to join talented and savvy developers to build well-designed, user-centered apps?",,"['Vue.js', 'TypeScript', 'Git']",python,2023-12-02
34,IT Development Manager,"https://www.pracuj.pl/praca/it-development-manager-masovian,oferta,10308943",,,,"We are seeking a highly-skilled and experienced IT Development Manager to manage our development team within the IT department. The successful candidate will be responsible for leading a team of multi-disciplined developers, managing their...",,"['.NET', 'ASP.NET', 'C#', 'Visual Studio', 'SharePoint', 'Microsoft Power BI', 'Microsoft Azure']",python,2023-12-02
35,Vue.js Software Engineer,"https://www.pracuj.pl/praca/vue-js-software-engineer-krakow-pawia-9,oferta,1002995703",,,15 000–21 000 zł netto (+ VAT) / mies.,"Our client is a fintech company from Japan which is a part of a large financial conglomerate. They offer services such as commercial banking, trust banking, securities, credit cards, consumer finance, asset management, and leasing. In this...",,"['Vue.js', 'GraphQL', 'Apollo', 'TypeScript', 'JavaScript']",python,2023-12-02
36,Full Stack .Net Developer (IF),"https://www.pracuj.pl/praca/full-stack-net-developer-if-krakow-puszkarska-7j,oferta,1003000806",,,,,,"['.NET', 'Vue.js', 'HTML', 'CSS', 'JavaScript', 'SQL', 'Jira']",python,2023-12-02
37,Full Stack PHP Developer,"https://www.pracuj.pl/praca/full-stack-php-developer-szczecin-jagiellonska-67,oferta,1002995090",,,10 000–19 000 zł / mies. (zal. od umowy),,,"['PHP', 'Symfony', 'MySQL', 'MariaDB', 'HTML', 'CSS', 'JavaScript', 'jQuery', 'Git', 'Docker']",python,2023-12-02
38,Frontend Team Leader,"https://www.pracuj.pl/praca/frontend-team-leader-lublin-tomasza-zana-41,oferta,1002955061",,,16 000–22 000 zł netto (+ VAT) / mies.,"Tworzymy rozwiązania oparte o architekturę zdarzeń z wykorzystaniem metodyki Event Storming. Pracujemy w małych zespołach, co pozwala na częsty kontakt i przepływ wiedzy ze strony bardziej doświadczonych osób.",,"['Vue.js', 'Unit', 'E2E', 'JavaScript']",python,2023-12-02
39,Software Engineer (Frontend),"https://www.pracuj.pl/praca/software-engineer-frontend-krakow-wielicka-28,oferta,1002978112",,,15 000–21 000 zł brutto / mies.,"We are going through an exciting period of change and are seeking a highly motivated and experienced Frontend Engineer to join our Software Engineering team. As a Software Engineer, you will work closely with your cross-functional team to design...",,"['HTML', 'CSS', 'React.js', 'Vue.js', 'JavaScript', 'TypeScript', 'Node.js', 'Git', 'GitLab']",python,2023-12-02
40,Senior Full-stack Developer (m/f/x),"https://www.pracuj.pl/praca/senior-full-stack-developer-m-f-x-wroclaw-legnicka-16,oferta,1002954476",,,20 800–30 240 zł / mies. (zal. od umowy),At Cloudflight we deliver custom software products to our clients and accompany them throughout their digitalization journey that encompasses everything from discovering their challenges to delivering high-class solutions. Our projects are quite...,,"['JavaScript', 'Serverless', 'Kubernetes']",python,2023-12-02
41,Programista PHP - Webdeveloper,"https://www.pracuj.pl/praca/programista-php-webdeveloper-bialystok,oferta,1003000000",,,,"• Programy lojalnościowe realizowane w handlu hurtowym oraz detalicznym na rynku polskim oraz CEE, • Integracja z zewnętrznymi hurtowniami danych oraz systemami informatycznymi",,"['PHP', 'MySQL', 'HTML', 'CSS', 'JavaScript', 'Laravel', 'Livewire', 'Tailwind']",python,2023-12-02
42,Backend Engineer,"https://www.pracuj.pl/praca/backend-engineer-krakow-krupnicza-5,oferta,1002977108",,,12 400–25 900 zł netto (+ VAT) / mies.,,,"['Ruby on Rails', 'Python', 'Kubernetes', 'AWS', 'Docker', 'SQL', 'Ruby']",python,2023-12-02
43,Lead Java Full Stack Developer,"https://www.pracuj.pl/praca/lead-java-full-stack-developer-warszawa,oferta,1003007651",,,160–235 zł netto (+ VAT) / godz.,,,"['Java', 'Spring Boot', 'Angular', 'React.js', 'SQL', 'Hibernate', 'MongoDB', 'Jenkins', 'Azure DevOps', 'AWS']",python,2023-12-02
44,Nodejs Developer Fullstack,"https://www.pracuj.pl/praca/nodejs-developer-fullstack-warszawa-karola-szajnochy-5,oferta,1002990963",,,25 000–26 000 zł netto (+ VAT) / mies.,"Integracja aplikacji webowej (backend - 80% + frontend: 20%), Wdrożenie aplikacji webowej - nie utrzymanie / nie rozwój, Projekt długoterminowy, stabilny, Projekt międzynarodowy, zespół głownie Polacy",,"['Node.js', 'JavaScript', 'TypeScript', 'Vue.js', 'AWS', 'RestApi', 'Docker', 'Jenkins']",python,2023-12-02
45,Front-end Developer,"https://www.pracuj.pl/praca/front-end-developer-katowice-gawronow-22,oferta,1003006276",,,16 000–21 000 zł netto (+ VAT) / mies.,,,"['Vue 3', 'Nuxt 3', 'TypeScript', 'Vite', 'Pinia', 'CSS/SASS', 'HTML5', 'Websockets', 'REST API']",python,2023-12-02
46,Programista PHP Developer,"https://www.pracuj.pl/praca/programista-php-developer-bydgoszcz-marii-sklodowskiej-curie-13a,oferta,1002976317",,,65–110 zł / godz. (zal. od umowy),,,"['PHP', 'MySQL', 'Symfony', 'REST', 'HTML', 'CSS', 'Git', 'Vue.js', 'Docker', 'Linux']",python,2023-12-02
47,Programista PHP - Fullstack PHP Developer,"https://www.pracuj.pl/praca/programista-php-fullstack-php-developer-krakow-profesora-michala-zyczkowskiego-20,oferta,1003004909",,,8 000–18 000 zł / mies. (zal. od umowy),"Nowych Kolegów i Koleżanki rekrutujemy do projektów EuroPodróże.pl i EuroAutokar.pl., , Nasz Zespół to zgrana, doświadczona, efektywna i kreatywna grupa wysokiej klasy specjalistów - analityków, architektów systemów i programistów. Struktura...",,"['PHP', 'Symfony', 'TWIG', 'JavaScript', 'SQL', 'PL/SQL', 'PostgreSQL', 'PHPStorm']",python,2023-12-02
48,Tester,"https://www.pracuj.pl/praca/tester-warszawa-wybrzeze-kosciuszkowskie-41,oferta,1002960251",,,,,,[],python,2023-12-02
49,Back-end Developer - Tech Lead,"https://www.pracuj.pl/praca/back-end-developer-tech-lead-kielce-zagnanska-78a,oferta,1003002996",,,,,,"['PHP', 'Laravel', 'Docker', 'MySQL', 'MariaDB', 'Git']",python,2023-12-02
50,Programista PHP,"https://www.pracuj.pl/praca/programista-php-warszawa-aleje-jerozolimskie-181-a,oferta,1002956584",,,,Język komunikacji: polski.,,"['PHP', 'Zend', 'SQL', 'MySQL', 'Node.js', 'TypeScript', 'AvaScript', 'Vue.js', 'REST API', 'SOAP']",python,2023-12-02
51,Full Stack PHP Developer,"https://www.pracuj.pl/praca/full-stack-php-developer-katowice,oferta,1002989740",,,10 000–16 000 zł netto (+ VAT) / mies.,,,"['PHP', 'Laravel', 'Vue.js', 'JavaScript', 'HTML', 'CSS', 'MySQL', 'JQuery']",python,2023-12-02
52,Backend Developer - PHP,"https://www.pracuj.pl/praca/backend-developer-php-gdynia,oferta,1002963347",,,,,,"['Symfony', 'MariaDB', 'Redis', 'HTML', 'CSS', 'JavaScript', 'Flutter', 'Docker', 'mikroserwisy', 'Nuxt.js/Vue.js', 'Kubernetes']",python,2023-12-02
