,id,name,posted,renewed,title,technology,category,seniority,url,regions,fullyRemote,flavors,topInSearch,highlighted,help4Ua,reference,searchBoost,onlineInterviewAvailable,location.places,location.fullyRemote,location.covidTimeRemotely,logo.original,logo.jobs_details,logo.jobs_listing,logo.jobs_details_2x,logo.jobs_listing_2x,logo.companies_details,logo.companies_listing,logo.jobs_details_webp,logo.jobs_listing_webp,logo.companies_details_2x,logo.companies_listing_2x,logo.jobs_details_2x_webp,logo.jobs_listing_2x_webp,logo.original_pixel_image,logo.companies_details_webp,logo.companies_listing_webp,logo.companies_details_2x_webp,logo.companies_listing_2x_webp,salary.from,salary.to,salary.type,salary.currency,referralBonus,referralBonusCurrency
0,senior-python-developer-lingaro-Remote,Lingaro,1700492496966,1700751696966.0,Senior Python Developer ,Python,backend,['Senior'],senior-python-developer-lingaro-remote-2,['pl'],False,['it'],False,False,False,DSMQWEIX,True,True,"[{'city': 'Remote', 'url': 'senior-python-developer-lingaro-remote-2'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 180', 'postalCode': '02-670', 'geoLocation': {'latitude': 52.1831724, 'longitude': 21.0224541}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 99a', 'postalCode': '02-595', 'geoLocation': {'latitude': 52.19839770000001, 'longitude': 21.0243399}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lower-silesian', 'url': 'senior-python-developer-lingaro-lower-silesian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'kuyavian-pomeranian', 'url': 'senior-python-developer-lingaro-kuyavian-pomeranian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lodz', 'url': 'senior-python-developer-lingaro-lodz', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lublin', 'url': 'senior-python-developer-lingaro-lublin-1', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lubusz', 'url': 'senior-python-developer-lingaro-lubusz', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lesser-poland', 'url': 'senior-python-developer-lingaro-lesser-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'opole', 'url': 'senior-python-developer-lingaro-opole', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'subcarpathian', 'url': 'senior-python-developer-lingaro-subcarpathian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'podlaskie', 'url': 'senior-python-developer-lingaro-podlaskie', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'pomeranian', 'url': 'senior-python-developer-lingaro-pomeranian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'silesian', 'url': 'senior-python-developer-lingaro-silesian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'holy-cross', 'url': 'senior-python-developer-lingaro-holy-cross', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'warmian-masurian', 'url': 'senior-python-developer-lingaro-warmian-masurian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'greater-poland', 'url': 'senior-python-developer-lingaro-greater-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'west-pomeranian', 'url': 'senior-python-developer-lingaro-west-pomeranian', 'provinceOnly': True}]",True,False,companies/logos/original/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/original_pixel_image/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.webp,20160.0,26040.0,b2b,PLN,,
1,senior-python-developer-lingaro-Warsaw,Lingaro,1700492496966,1700751696966.0,Senior Python Developer ,Python,backend,['Senior'],senior-python-developer-lingaro-warsaw-1,['pl'],False,['it'],False,False,False,DSMQWEIX,True,True,"[{'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 180', 'postalCode': '02-670', 'geoLocation': {'latitude': 52.1831724, 'longitude': 21.0224541}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'city': 'Remote', 'url': 'senior-python-developer-lingaro-remote-2'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 99a', 'postalCode': '02-595', 'geoLocation': {'latitude': 52.19839770000001, 'longitude': 21.0243399}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lower-silesian', 'url': 'senior-python-developer-lingaro-lower-silesian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'kuyavian-pomeranian', 'url': 'senior-python-developer-lingaro-kuyavian-pomeranian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lodz', 'url': 'senior-python-developer-lingaro-lodz', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lublin', 'url': 'senior-python-developer-lingaro-lublin-1', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lubusz', 'url': 'senior-python-developer-lingaro-lubusz', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lesser-poland', 'url': 'senior-python-developer-lingaro-lesser-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'opole', 'url': 'senior-python-developer-lingaro-opole', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'subcarpathian', 'url': 'senior-python-developer-lingaro-subcarpathian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'podlaskie', 'url': 'senior-python-developer-lingaro-podlaskie', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'pomeranian', 'url': 'senior-python-developer-lingaro-pomeranian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'silesian', 'url': 'senior-python-developer-lingaro-silesian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'holy-cross', 'url': 'senior-python-developer-lingaro-holy-cross', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'warmian-masurian', 'url': 'senior-python-developer-lingaro-warmian-masurian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'greater-poland', 'url': 'senior-python-developer-lingaro-greater-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'west-pomeranian', 'url': 'senior-python-developer-lingaro-west-pomeranian', 'provinceOnly': True}]",True,False,companies/logos/original/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/original_pixel_image/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.webp,20160.0,26040.0,b2b,PLN,,
2,senior-python-developer-lingaro-lower-silesian,Lingaro,1700492496966,1700751696966.0,Senior Python Developer ,Python,backend,['Senior'],senior-python-developer-lingaro-lower-silesian,['pl'],False,['it'],False,False,False,DSMQWEIX,True,True,"[{'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lower-silesian', 'url': 'senior-python-developer-lingaro-lower-silesian', 'provinceOnly': True}, {'city': 'Remote', 'url': 'senior-python-developer-lingaro-remote-2'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 180', 'postalCode': '02-670', 'geoLocation': {'latitude': 52.1831724, 'longitude': 21.0224541}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 99a', 'postalCode': '02-595', 'geoLocation': {'latitude': 52.19839770000001, 'longitude': 21.0243399}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'kuyavian-pomeranian', 'url': 'senior-python-developer-lingaro-kuyavian-pomeranian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lodz', 'url': 'senior-python-developer-lingaro-lodz', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lublin', 'url': 'senior-python-developer-lingaro-lublin-1', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lubusz', 'url': 'senior-python-developer-lingaro-lubusz', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lesser-poland', 'url': 'senior-python-developer-lingaro-lesser-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'opole', 'url': 'senior-python-developer-lingaro-opole', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'subcarpathian', 'url': 'senior-python-developer-lingaro-subcarpathian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'podlaskie', 'url': 'senior-python-developer-lingaro-podlaskie', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'pomeranian', 'url': 'senior-python-developer-lingaro-pomeranian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'silesian', 'url': 'senior-python-developer-lingaro-silesian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'holy-cross', 'url': 'senior-python-developer-lingaro-holy-cross', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'warmian-masurian', 'url': 'senior-python-developer-lingaro-warmian-masurian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'greater-poland', 'url': 'senior-python-developer-lingaro-greater-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'west-pomeranian', 'url': 'senior-python-developer-lingaro-west-pomeranian', 'provinceOnly': True}]",True,False,companies/logos/original/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/original_pixel_image/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.webp,20160.0,26040.0,b2b,PLN,,
3,senior-python-developer-lingaro-kuyavian-pomeranian,Lingaro,1700492496966,1700751696966.0,Senior Python Developer ,Python,backend,['Senior'],senior-python-developer-lingaro-kuyavian-pomeranian,['pl'],False,['it'],False,False,False,DSMQWEIX,True,True,"[{'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'kuyavian-pomeranian', 'url': 'senior-python-developer-lingaro-kuyavian-pomeranian', 'provinceOnly': True}, {'city': 'Remote', 'url': 'senior-python-developer-lingaro-remote-2'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 180', 'postalCode': '02-670', 'geoLocation': {'latitude': 52.1831724, 'longitude': 21.0224541}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 99a', 'postalCode': '02-595', 'geoLocation': {'latitude': 52.19839770000001, 'longitude': 21.0243399}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lower-silesian', 'url': 'senior-python-developer-lingaro-lower-silesian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lodz', 'url': 'senior-python-developer-lingaro-lodz', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lublin', 'url': 'senior-python-developer-lingaro-lublin-1', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lubusz', 'url': 'senior-python-developer-lingaro-lubusz', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lesser-poland', 'url': 'senior-python-developer-lingaro-lesser-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'opole', 'url': 'senior-python-developer-lingaro-opole', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'subcarpathian', 'url': 'senior-python-developer-lingaro-subcarpathian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'podlaskie', 'url': 'senior-python-developer-lingaro-podlaskie', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'pomeranian', 'url': 'senior-python-developer-lingaro-pomeranian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'silesian', 'url': 'senior-python-developer-lingaro-silesian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'holy-cross', 'url': 'senior-python-developer-lingaro-holy-cross', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'warmian-masurian', 'url': 'senior-python-developer-lingaro-warmian-masurian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'greater-poland', 'url': 'senior-python-developer-lingaro-greater-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'west-pomeranian', 'url': 'senior-python-developer-lingaro-west-pomeranian', 'provinceOnly': True}]",True,False,companies/logos/original/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/original_pixel_image/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.webp,20160.0,26040.0,b2b,PLN,,
4,senior-python-developer-lingaro-lodz,Lingaro,1700492496966,1700751696966.0,Senior Python Developer ,Python,backend,['Senior'],senior-python-developer-lingaro-lodz,['pl'],False,['it'],False,False,False,DSMQWEIX,True,True,"[{'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lodz', 'url': 'senior-python-developer-lingaro-lodz', 'provinceOnly': True}, {'city': 'Remote', 'url': 'senior-python-developer-lingaro-remote-2'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 180', 'postalCode': '02-670', 'geoLocation': {'latitude': 52.1831724, 'longitude': 21.0224541}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 99a', 'postalCode': '02-595', 'geoLocation': {'latitude': 52.19839770000001, 'longitude': 21.0243399}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lower-silesian', 'url': 'senior-python-developer-lingaro-lower-silesian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'kuyavian-pomeranian', 'url': 'senior-python-developer-lingaro-kuyavian-pomeranian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lublin', 'url': 'senior-python-developer-lingaro-lublin-1', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lubusz', 'url': 'senior-python-developer-lingaro-lubusz', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lesser-poland', 'url': 'senior-python-developer-lingaro-lesser-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'opole', 'url': 'senior-python-developer-lingaro-opole', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'subcarpathian', 'url': 'senior-python-developer-lingaro-subcarpathian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'podlaskie', 'url': 'senior-python-developer-lingaro-podlaskie', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'pomeranian', 'url': 'senior-python-developer-lingaro-pomeranian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'silesian', 'url': 'senior-python-developer-lingaro-silesian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'holy-cross', 'url': 'senior-python-developer-lingaro-holy-cross', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'warmian-masurian', 'url': 'senior-python-developer-lingaro-warmian-masurian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'greater-poland', 'url': 'senior-python-developer-lingaro-greater-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'west-pomeranian', 'url': 'senior-python-developer-lingaro-west-pomeranian', 'provinceOnly': True}]",True,False,companies/logos/original/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/original_pixel_image/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.webp,20160.0,26040.0,b2b,PLN,,
5,senior-python-developer-lingaro-lublin-1,Lingaro,1700492496966,1700751696966.0,Senior Python Developer ,Python,backend,['Senior'],senior-python-developer-lingaro-lublin-1,['pl'],False,['it'],False,False,False,DSMQWEIX,True,True,"[{'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lublin', 'url': 'senior-python-developer-lingaro-lublin-1', 'provinceOnly': True}, {'city': 'Remote', 'url': 'senior-python-developer-lingaro-remote-2'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 180', 'postalCode': '02-670', 'geoLocation': {'latitude': 52.1831724, 'longitude': 21.0224541}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'city': 'Warsaw', 'street': 'Puławska 99a', 'postalCode': '02-595', 'geoLocation': {'latitude': 52.19839770000001, 'longitude': 21.0243399}, 'url': 'senior-python-developer-lingaro-warsaw-1'}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lower-silesian', 'url': 'senior-python-developer-lingaro-lower-silesian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'kuyavian-pomeranian', 'url': 'senior-python-developer-lingaro-kuyavian-pomeranian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lodz', 'url': 'senior-python-developer-lingaro-lodz', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lubusz', 'url': 'senior-python-developer-lingaro-lubusz', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'lesser-poland', 'url': 'senior-python-developer-lingaro-lesser-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'opole', 'url': 'senior-python-developer-lingaro-opole', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'subcarpathian', 'url': 'senior-python-developer-lingaro-subcarpathian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'podlaskie', 'url': 'senior-python-developer-lingaro-podlaskie', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'pomeranian', 'url': 'senior-python-developer-lingaro-pomeranian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'silesian', 'url': 'senior-python-developer-lingaro-silesian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'holy-cross', 'url': 'senior-python-developer-lingaro-holy-cross', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'warmian-masurian', 'url': 'senior-python-developer-lingaro-warmian-masurian', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'greater-poland', 'url': 'senior-python-developer-lingaro-greater-poland', 'provinceOnly': True}, {'country': {'code': 'POL', 'name': 'Poland'}, 'province': 'west-pomeranian', 'url': 'senior-python-developer-lingaro-west-pomeranian', 'provinceOnly': True}]",True,False,companies/logos/original/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.png,companies/logos/jobs_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/jobs_listing_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/original_pixel_image/logonormal_20201118_173833_20220118_134909.png,companies/logos/companies_details/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_details_2x/logonormal_20201118_173833_20220118_134909.webp,companies/logos/companies_listing_2x/logonormal_20201118_173833_20220118_134909.webp,20160.0,26040.0,b2b,PLN,,
