,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
0,IT System Analyst (Mid/Senior),it-system-analyst-mid-senior-talentspot-karrier-kft--budapest,TalentSpot Karrier Kft. ,,12582.0 - 16014.0,,2023-11-14,,vue,2023-12-02
1,Head of Product,head-of-product-billingo-technologies-zrt--budapest,Billingo Technologies Zrt.,,13726.0 - 21734.0,,2023-12-01,,vue,2023-12-02
2,Technical Business Analyst,technical-business-analyst-devire-krakow,Devire,,21840.0 - 25200.0,,2023-12-01,,vue,2023-12-02
3,Senior UX Designer ,senior-ux-designer-intellias-krakow,Intellias,,18000.0 - 22000.0,,2023-11-28,,vue,2023-12-02
4,Business Analyst for Analytics and Reporting,business-analyst-for-analytics-and-reporting-sni-remote,SNI,,15000.0 - 19000.0,,2023-11-24,,vue,2023-12-02
5,Business Analyst for Analytics and Reporting,business-analyst-for-analytics-and-reporting-sni-lodz,SNI,,15000.0 - 19000.0,,2023-11-24,,vue,2023-12-02
6,Scientific Business Analyst,scientific-business-analyst-avenga-remote,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
7,Scientific Business Analyst,scientific-business-analyst-avenga-lower-silesian,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
8,Scientific Business Analyst,scientific-business-analyst-avenga-kuyavian-pomeranian,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
9,Scientific Business Analyst,scientific-business-analyst-avenga-lodz,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
10,Scientific Business Analyst,scientific-business-analyst-avenga-lublin,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
11,Scientific Business Analyst,scientific-business-analyst-avenga-lubusz,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
12,Scientific Business Analyst,scientific-business-analyst-avenga-lesser-poland,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
13,Scientific Business Analyst,scientific-business-analyst-avenga-masovian,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
14,Scientific Business Analyst,scientific-business-analyst-avenga-opole,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
15,Scientific Business Analyst,scientific-business-analyst-avenga-subcarpathian,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
16,Scientific Business Analyst,scientific-business-analyst-avenga-podlaskie,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
17,Scientific Business Analyst,scientific-business-analyst-avenga-pomeranian,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
18,Scientific Business Analyst,scientific-business-analyst-avenga-silesian,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
19,Scientific Business Analyst,scientific-business-analyst-avenga-holy-cross,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
20,Scientific Business Analyst,scientific-business-analyst-avenga-warmian-masurian,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
21,Scientific Business Analyst,scientific-business-analyst-avenga-greater-poland,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
22,Scientific Business Analyst,scientific-business-analyst-avenga-west-pomeranian,AVENGA,,20160.0 - 22680.0,,2023-11-21,,vue,2023-12-02
23,Azure Data Engineer with ArcGIS Enterprise,azure-data-engineer-with-arcgis-enterprise-nordcloud-remote,Nordcloud,,20000.0 - 30000.0,,2023-11-27,Python,vue,2023-12-02
