,title,link,company,location,salary,description,date_added,skills,search_term,date_searched
29,Full stack Developer,careerjet.pl/jobad/ple0a5d22ec2b00dcd9ca9c289dbe7057c,Hays,"Katowice, śląskie",,"Full stack Developer  Katowice  NR REF.: 1178654   Your new company   For our Client, new IT Software Company with location in Katowice, we are currently looking for Full stack Dev…",,,python,2023-12-02
30,Lead PHP Developer @ RemoDevs,careerjet.pl/jobad/pl0d9485c7f294696fb3e11f3bd0fde4b7,RemoDevs,Polska,,"5+ years’ experience working inside a business with large-scale systems, handling high    amounts of traffic. * 3+ years leading and managing a development team.  Thorough knowledg…",,,python,2023-12-02
31,Senior Full Stack PHP Developer/Tech Leader,careerjet.pl/jobad/pl7ded794a6b166f98ab0e1e6a6a2a020d,TeamQuest,"Łódź, łódzkie",,Our client is a leader in contact center applications and business communication services provided in a cloud computing model. Innovative solutions for businesses for over 14 years…,,,python,2023-12-02
32,REMOTE Senior Vue.js Developer @ Link Group,careerjet.pl/jobad/pl4fe4c60f27e648c0a13f8e4ef720bd2d,Link Group,Polska,,Minimum 5 years of experience in a similar position  Minimum 4 years of experience with Vue and JavaScript  Basic experience with PHP (Laravel)  Fluent in English  Experience with …,,,python,2023-12-02
33,Senior Backend Developer - PHP,careerjet.pl/jobad/pla11601a8f459aa6c777d11f3fccee200,TeamQuest,"Łódź, łódzkie",,"Nasz klient jest liderem wśród aplikacji dla contact center oraz usług do komunikacji biznesowej, świadczonych w modelu chmury obliczeniowej. Innowacyjne rozwiązania dla firm od po…",,,python,2023-12-02
34,Lead Software Engineer @ Appfire,careerjet.pl/jobad/pl3cef3c41997dbc8aea61f94814d9ac43,Appfire,"Gdańsk, pomorskie",,"Proven record (7+ years) of delivery of multiple complex software development projects or products.  Hands-on experience with front-end or back-end web technologies, - consider any…",,,python,2023-12-02
35,Senior Backend Developer - PHP area,careerjet.pl/jobad/plb1c76f6811122fd7340e3dbcbb007700,TeamQuest,"Łódź, łódzkie",,Our client is a leader in contact center applications and business communication services provided in a cloud computing model. Innovative solutions for companies for over 14 years …,,,python,2023-12-02
36,Senior Full Stack PHP Developer/Lider techniczny,careerjet.pl/jobad/plc381bfb98ab8c6d1ec9959fded91b4d7,TeamQuest,"Łódź, łódzkie",,"Nasz klient jest liderem wśród aplikacji dla contact center oraz usług do komunikacji biznesowej, świadczonych w modelu chmury obliczeniowej. Innowacyjne rozwiązania dla firm od po…",,,python,2023-12-02
37,Senior .NET Software Engineer to ABAX Poland,careerjet.pl/jobad/ple25744a58959fa64538f2b915440c41b,ABAX,"Gdańsk, pomorskie",,Would you like to be part of one of the most influential contributors in the future of telematics? ABAX Poland is strengthening our Platform Team and we are now looking for a Senio…,,,python,2023-12-02
38,Senior Node.js Developer - Freelance Talent Pool,careerjet.pl/jobad/plf2199ba76ef0e63e87e551b3958bed16,10Clouds,"Warszawa, mazowieckie",,Job Description:   Please note: This is not a specific job opening but an invitation to join our freelance talent pool. Suitable candidates will be contacted for freelance opportun…,,,python,2023-12-02
39,Senior Full Stack Engineer (Fully Remote),careerjet.pl/jobad/ple186c9b1104ccf348524dd4dbd0fa8fc,covergo,"Warszawa, mazowieckie",,"Top 3 Reasons To Join Us  Competitive Salary  100% Remote  Working on the latest tech for the Insurtech Market Leader    About Us   At CoverGo, our mission is to empower all insura…",,,python,2023-12-02
40,Frontend Angular Developer with German,"https://www.pracuj.pl/praca/frontend-angular-developer-with-german-poznan-krysiewicza-9,oferta,1002986609",,,18 000–26 800 zł netto (+ VAT) / mies.,"For our Client - German software company, we are looking for a qualified Angular Developer (Mid or Senior) with good knowledge of German and English to join our IT team.",,"['Angular', 'TypeScript', 'C#', '.NET', 'SQL']",python,2023-12-02
41,Lead Full Stack Engineer,"https://www.pracuj.pl/praca/lead-full-stack-engineer-warszawa,oferta,1003004276",,,180–230 zł / godz. (zal. od umowy),,,"['Java', 'Spring Framework', 'Angular', 'PostgreSQL', 'MySQL', 'Hibernate']",python,2023-12-02
42,,,,,14 000–21 000 zł / mies. (zal. od umowy),"Currently, we’re looking for Senior Developers to join our team and drive modern software delivery, release quality code, and collaborate across forward-thinking teams. We value soft skills as well as coding chops, and all our projects take an...",,"['Symfony', 'PHP', 'React.js', 'Vue.js', 'Git', 'Docker', 'CSS', 'HTML', 'MySQL']",python,2023-12-02
43,Software Development Manager - Frontend,"https://www.pracuj.pl/praca/software-development-manager-frontend-gdansk-aleja-grunwaldzka-472d,oferta,1002973242",,,,Software Development Manager will lead a team of frontend developers in developing Next Generation of ecommerce frontend and also support existing frontend ecommerce to help the business realize their upcoming goals. You will organize the skill...,,"['JavaScript', 'Microsoft Azure']",python,2023-12-02
44,,,,,,"We are looking for experienced developers and architects, who want to participate in further growth of Microsoft Business Apps practice within Advanced Accenture Technology Centers in Poland., As a member of our team, you will work in projects...",,['Microsoft Dynamics'],python,2023-12-02
45,Drupal Developer,"https://www.pracuj.pl/praca/drupal-developer-wroclaw-stacyjna-1,oferta,1002972458",,,11 400–20 200 zł netto (+ VAT) / mies.,"Poszukujemy osób do stałej współpracy (nie na projekt) w pełnym wymiarze godzin, które uzupełnią Nasz Zespół Specjalistów.",,"['HTML', 'CSS', 'jQuery', 'SQL']",python,2023-12-02
46,Programista,"https://www.pracuj.pl/praca/programista-rekowo-gorne-pow-pucki-gm-puck-nowa-8,oferta,1002993316",,,5 000–20 000 zł / mies. (zal. od umowy),,,"['HTML', 'CSS', 'SCSS', 'JavaScript']",python,2023-12-02
